 04/06/2020 14:41:47
   RUN    YR MONTH     CAWT  EFFORT
    24  2019     3 1126.855   0.034
    24  2019     4 1059.737   0.033
    24  2019     5 1036.993   0.032
    24  2019     6 1013.508   0.032
    24  2019     7  960.854   0.030
    24  2019     8  996.606   0.031
    24  2019     9 1130.967   0.034
    24  2019    10 1036.390   0.032
    24  2019    11  980.710   0.030
    24  2019    12 1004.026   0.030
    25  1990     1 1067.401   0.035
    25  1990     2 1062.491   0.036
    25  1990     3 1022.442   0.035
    25  1990     4 1031.547   0.035
    25  1990     5  994.710   0.035
    25  1990     6 1009.539   0.034
    25  1990     7  991.375   0.034
    25  1990     8  969.076   0.033
    25  1990     9  985.785   0.035
    25  1990    10 1002.224   0.034
    25  1990    11  974.796   0.033
    25  1990    12 1006.485   0.034
    25  1991     1  958.647   0.033
    25  1991     2 1056.781   0.035
    25  1991     3 1058.044   0.035
    25  1991     4  921.447   0.032
    25  1991     5 1001.897   0.034
    25  1991     6  979.829   0.033
    25  1991     7 1013.469   0.034
    25  1991     8  937.887   0.033
    25  1991     9 1096.085   0.036
    25  1991    10 1107.207   0.037
    25  1991    11  963.261   0.034
    25  1991    12 1005.140   0.034
    25  1992     1  970.438   0.033
    25  1992     2 1009.125   0.035
    25  1992     3 1128.919   0.037
    25  1992     4  992.407   0.034
    25  1992     5  988.153   0.034
    25  1992     6 1082.529   0.035
    25  1992     7 1018.960   0.034
    25  1992     8  962.884   0.032
    25  1992     9 1034.656   0.035
    25  1992    10 1155.380   0.037
    25  1992    11 1095.780   0.035
    25  1992    12 1054.199   0.035
    25  1993     1 1132.721   0.037
    25  1993     2  987.257   0.033
    25  1993     3 1054.276   0.035
    25  1993     4  958.431   0.033
    25  1993     5 1022.813   0.034
    25  1993     6 1111.001   0.037
    25  1993     7 1018.995   0.035
    25  1993     8 1005.309   0.034
    25  1993     9 1036.190   0.036
    25  1993    10 1003.801   0.034
    25  1993    11  930.353   0.031
    25  1993    12 1038.831   0.035
    25  1994     1 1014.090   0.034
    25  1994     2 1074.082   0.036
    25  1994     3 1063.417   0.037
    25  1994     4  910.904   0.032
    25  1994     5 1068.826   0.036
    25  1994     6 1074.899   0.037
    25  1994     7  984.045   0.035
    25  1994     8 1162.651   0.038
    25  1994     9 1106.280   0.038
    25  1994    10 1093.125   0.039
    25  1994    11 1078.487   0.038
    25  1994    12 1188.448   0.042
    25  1995     1 1183.404   0.037
    25  1995     2 1157.346   0.037
    25  1995     3 1022.564   0.031
    25  1995     4 1284.140   0.040
    25  1995     5 1213.197   0.038
    25  1995     6 1166.930   0.036
    25  1995     7 1132.293   0.036
    25  1995     8 1195.348   0.038
    25  1995     9 1127.589   0.036
    25  1995    10 1075.164   0.034
    25  1995    11 1140.993   0.034
    25  1995    12 1127.068   0.034
    25  1996     1 1106.273   0.033
    25  1996     2 1051.165   0.034
    25  1996     3 1082.869   0.035
    25  1996     4 1145.575   0.034
    25  1996     5 1074.090   0.032
    25  1996     6 1171.128   0.035
    25  1996     7 1081.076   0.032
    25  1996     8 1107.225   0.032
    25  1996     9 1009.727   0.030
    25  1996    10 1104.973   0.032
    25  1996    11  990.442   0.028
    25  1996    12  952.426   0.028
    25  1997     1 1003.155   0.034
    25  1997     2  989.943   0.033
    25  1997     3 1002.496   0.034
    25  1997     4  987.305   0.032
    25  1997     5 1016.577   0.033
    25  1997     6 1024.543   0.034
    25  1997     7  979.274   0.031
    25  1997     8  966.642   0.031
    25  1997     9 1051.365   0.032
    25  1997    10 1021.720   0.034
    25  1997    11 1010.421   0.033
    25  1997    12  924.939   0.030
    25  1998     1  931.556   0.033
    25  1998     2 1030.901   0.036
    25  1998     3  934.475   0.032
    25  1998     4  926.600   0.032
    25  1998     5  914.443   0.031
    25  1998     6 1024.315   0.035
    25  1998     7  964.786   0.035
    25  1998     8  915.239   0.034
    25  1998     9  897.200   0.032
    25  1998    10  904.627   0.032
    25  1998    11  936.995   0.032
    25  1998    12  955.267   0.031
    25  1999     1  871.973   0.033
    25  1999     2  964.305   0.035
    25  1999     3  875.628   0.035
    25  1999     4  815.487   0.030
    25  1999     5  885.658   0.034
    25  1999     6  915.880   0.034
    25  1999     7  685.412   0.028
    25  1999     8  853.729   0.032
    25  1999     9  873.957   0.031
    25  1999    10  919.100   0.033
    25  1999    11  746.885   0.029
    25  1999    12  853.536   0.032
    25  2000     1  791.996   0.034
    25  2000     2  728.762   0.032
    25  2000     3  805.568   0.035
    25  2000     4  837.547   0.036
    25  2000     5  815.302   0.033
    25  2000     6  754.401   0.033
    25  2000     7  774.511   0.032
    25  2000     8  783.063   0.033
    25  2000     9  949.610   0.040
    25  2000    10  774.857   0.033
    25  2000    11  735.570   0.032
    25  2000    12  817.231   0.036
    25  2001     1  722.622   0.033
    25  2001     2  709.424   0.033
    25  2001     3  725.891   0.034
    25  2001     4  796.622   0.036
    25  2001     5  726.003   0.032
    25  2001     6  712.983   0.035
    25  2001     7  735.385   0.033
    25  2001     8  727.410   0.035
    25  2001     9  767.532   0.036
    25  2001    10  767.483   0.037
    25  2001    11  784.804   0.037
    25  2001    12  786.868   0.038
    25  2002     1  810.485   0.036
    25  2002     2  777.767   0.036
    25  2002     3  781.044   0.036
    25  2002     4  825.796   0.038
    25  2002     5  763.128   0.034
    25  2002     6  790.684   0.037
    25  2002     7  812.239   0.040
    25  2002     8  798.031   0.040
    25  2002     9  891.330   0.046
    25  2002    10  863.651   0.044
    25  2002    11  923.064   0.046
    25  2002    12  881.608   0.047
    25  2003     1  958.900   0.037
    25  2003     2  999.332   0.039
    25  2003     3  896.364   0.036
    25  2003     4  966.456   0.039
    25  2003     5 1022.034   0.039
    25  2003     6  973.983   0.040
    25  2003     7 1047.727   0.040
    25  2003     8 1009.030   0.042
    25  2003     9  998.322   0.039
    25  2003    10 1004.225   0.038
    25  2003    11 1011.717   0.039
    25  2003    12 1037.656   0.040
    25  2004     1 1024.895   0.034
    25  2004     2  997.989   0.034
    25  2004     3 1035.515   0.034
    25  2004     4 1037.099   0.034
    25  2004     5 1024.883   0.032
    25  2004     6 1033.558   0.033
    25  2004     7  945.930   0.031
    25  2004     8 1055.720   0.033
    25  2004     9 1038.719   0.032
    25  2004    10  884.914   0.029
    25  2004    11  963.557   0.031
    25  2004    12  927.400   0.029
    25  2005     1 1063.705   0.037
    25  2005     2  928.954   0.033
    25  2005     3  993.052   0.035
    25  2005     4  924.228   0.031
    25  2005     5  933.852   0.032
    25  2005     6  963.952   0.032
    25  2005     7  856.593   0.029
    25  2005     8  906.307   0.031
    25  2005     9  970.630   0.033
    25  2005    10  951.367   0.033
    25  2005    11  990.684   0.033
    25  2005    12  935.868   0.032
    25  2006     1 1048.504   0.038
    25  2006     2  945.715   0.033
    25  2006     3  966.569   0.035
    25  2006     4  928.394   0.033
    25  2006     5  965.683   0.034
    25  2006     6  901.647   0.032
    25  2006     7 1008.024   0.036
    25  2006     8 1006.938   0.037
    25  2006     9  953.457   0.035
    25  2006    10 1021.598   0.037
    25  2006    11 1007.372   0.038
    25  2006    12  997.195   0.036
    25  2007     1  920.600   0.033
    25  2007     2  988.336   0.037
    25  2007     3  999.761   0.034
    25  2007     4 1029.736   0.035
    25  2007     5 1019.665   0.036
    25  2007     6 1014.580   0.035
    25  2007     7  933.693   0.032
    25  2007     8  959.637   0.035
    25  2007     9  991.266   0.036
    25  2007    10  974.916   0.035
    25  2007    11  910.698   0.033
    25  2007    12  984.823   0.035
    25  2008     1 1104.842   0.036
    25  2008     2  903.855   0.032
    25  2008     3  959.506   0.034
    25  2008     4  952.227   0.034
    25  2008     5  925.135   0.033
    25  2008     6  839.048   0.031
    25  2008     7  939.900   0.034
    25  2008     8  983.140   0.033
    25  2008     9  904.003   0.030
    25  2008    10 1093.556   0.036
    25  2008    11  915.324   0.031
    25  2008    12  967.479   0.032
    25  2009     1  950.667   0.035
    25  2009     2  930.742   0.034
    25  2009     3  930.683   0.034
    25  2009     4  930.746   0.036
    25  2009     5  916.363   0.032
    25  2009     6 1090.729   0.039
    25  2009     7  976.919   0.038
    25  2009     8  971.236   0.038
    25  2009     9 1046.761   0.040
    25  2009    10 1066.045   0.041
    25  2009    11 1097.440   0.042
    25  2009    12 1050.583   0.042
    25  2010     1 1167.856   0.038
    25  2010     2 1050.372   0.035
    25  2010     3 1114.750   0.036
    25  2010     4 1128.961   0.038
    25  2010     5 1130.048   0.036
    25  2010     6 1282.160   0.041
    25  2010     7 1232.339   0.040
    25  2010     8 1137.641   0.039
    25  2010     9 1201.095   0.039
    25  2010    10 1173.214   0.039
    25  2010    11 1216.794   0.039
    25  2010    12 1168.788   0.037
    25  2011     1 1233.642   0.035
    25  2011     2 1104.903   0.034
    25  2011     3 1090.644   0.033
    25  2011     4 1126.400   0.033
    25  2011     5 1142.996   0.032
    25  2011     6 1130.251   0.032
    25  2011     7 1200.589   0.033
    25  2011     8 1215.992   0.033
    25  2011     9 1136.146   0.031
    25  2011    10 1179.231   0.032
    25  2011    11  990.292   0.028
    25  2011    12 1092.458   0.029
    25  2012     1 1142.676   0.035
    25  2012     2 1166.468   0.034
    25  2012     3 1167.144   0.035
    25  2012     4  996.043   0.030
    25  2012     5 1062.799   0.031
    25  2012     6 1085.834   0.031
    25  2012     7 1169.084   0.034
    25  2012     8 1038.343   0.029
    25  2012     9 1179.323   0.034
    25  2012    10 1049.637   0.030
    25  2012    11  956.629   0.028
    25  2012    12 1116.418   0.031
    25  2013     1 1082.394   0.036
    25  2013     2 1109.176   0.035
    25  2013     3 1092.572   0.036
    25  2013     4 1074.109   0.035
    25  2013     5 1080.452   0.037
    25  2013     6 1057.528   0.037
    25  2013     7  981.693   0.033
    25  2013     8 1009.619   0.036
    25  2013     9 1055.305   0.038
    25  2013    10 1057.043   0.039
    25  2013    11 1175.223   0.042
    25  2013    12 1125.162   0.042
    25  2014     1 1232.709   0.037
    25  2014     2 1124.575   0.035
    25  2014     3 1192.855   0.037
    25  2014     4 1128.539   0.034
    25  2014     5 1292.512   0.039
    25  2014     6 1198.505   0.037
    25  2014     7 1160.693   0.037
    25  2014     8 1324.700   0.039
    25  2014     9 1356.357   0.042
    25  2014    10 1286.369   0.039
    25  2014    11 1303.659   0.040
    25  2014    12 1315.670   0.039
    25  2015     1 1306.722   0.036
    25  2015     2 1243.150   0.034
    25  2015     3 1393.582   0.036
    25  2015     4 1346.076   0.035
    25  2015     5 1230.681   0.033
    25  2015     6 1252.638   0.032
    25  2015     7 1220.301   0.033
    25  2015     8 1251.695   0.032
    25  2015     9 1245.471   0.032
    25  2015    10 1301.788   0.034
    25  2015    11 1252.853   0.032
    25  2015    12 1292.851   0.034
    25  2016     1 1304.313   0.034
    25  2016     2 1339.871   0.037
    25  2016     3 1263.922   0.034
    25  2016     4 1249.050   0.033
    25  2016     5 1230.028   0.032
    25  2016     6 1262.983   0.032
    25  2016     7 1275.972   0.033
    25  2016     8 1349.048   0.034
    25  2016     9 1325.268   0.034
    25  2016    10 1289.781   0.033
    25  2016    11 1256.321   0.033
    25  2016    12 1289.534   0.033
    25  2017     1 1304.447   0.034
    25  2017     2 1270.251   0.034
    25  2017     3 1134.462   0.030
    25  2017     4 1304.967   0.035
    25  2017     5 1324.204   0.036
    25  2017     6 1322.718   0.036
    25  2017     7 1316.059   0.034
    25  2017     8 1198.610   0.032
    25  2017     9 1129.252   0.030
    25  2017    10 1202.351   0.032
    25  2017    11 1289.709   0.033
    25  2017    12 1199.574   0.031
    25  2018     1 1174.699   0.034
    25  2018     2 1179.150   0.033
    25  2018     3 1255.726   0.036
    25  2018     4 1281.075   0.035
    25  2018     5 1177.996   0.034
    25  2018     6 1102.523   0.031
    25  2018     7 1183.543   0.033
    25  2018     8 1160.129   0.032
    25  2018     9 1090.838   0.030
    25  2018    10 1095.509   0.030
    25  2018    11 1037.248   0.028
    25  2018    12 1180.197   0.032
    25  2019     1 1056.717   0.033
    25  2019     2 1163.997   0.035
    25  2019     3 1118.600   0.035
    25  2019     4 1160.907   0.034
    25  2019     5 1004.427   0.031
    25  2019     6 1087.428   0.034
    25  2019     7 1047.473   0.031
    25  2019     8 1050.029   0.032
    25  2019     9  983.806   0.029
    25  2019    10  949.809   0.030
    25  2019    11 1010.492   0.030
    25  2019    12  928.514   0.028
    26  1990     1  985.980   0.033
    26  1990     2 1032.208   0.035
    26  1990     3 1020.009   0.035
    26  1990     4 1117.264   0.037
    26  1990     5  973.692   0.033
    26  1990     6 1025.198   0.035
    26  1990     7 1054.817   0.035
    26  1990     8  981.118   0.033
    26  1990     9  912.992   0.032
    26  1990    10 1107.532   0.036
    26  1990    11 1083.242   0.037
    26  1990    12 1070.437   0.035
    26  1991     1 1037.999   0.035
    26  1991     2 1039.648   0.035
    26  1991     3  983.518   0.033
    26  1991     4 1044.380   0.035
    26  1991     5 1031.034   0.036
    26  1991     6  999.104   0.035
    26  1991     7  985.893   0.033
    26  1991     8  962.206   0.034
    26  1991     9  968.506   0.033
    26  1991    10  970.304   0.034
    26  1991    11  992.261   0.032
    26  1991    12 1090.069   0.037
    26  1992     1 1008.618   0.035
    26  1992     2 1032.493   0.035
    26  1992     3 1077.721   0.036
    26  1992     4 1036.806   0.036
    26  1992     5  998.690   0.035
    26  1992     6 1017.719   0.034
    26  1992     7 1028.575   0.034
    26  1992     8 1055.268   0.035
    26  1992     9 1059.359   0.034
    26  1992    10 1018.870   0.034
    26  1992    11 1014.767   0.034
    26  1992    12 1013.334   0.035
    26  1993     1 1023.542   0.035
    26  1993     2  944.175   0.032
    26  1993     3  961.131   0.032
    26  1993     4 1025.321   0.033
    26  1993     5 1054.084   0.036
    26  1993     6 1050.081   0.034
    26  1993     7 1049.463   0.035
